survey_year,island,site_id,site_name,state,ecoregion,n_sites,live_coral_cover_pct,lcc_prev,years_since_prev,lcc_change,lcc_change_rate,region_avg_lcc_pct,island_vs_region_pct,grp_other,grp_available_substrate,grp_sand,grp_disturbance_indicators,grp_pollution_indicators,fish_butterflyfish,fish_snapper,fish_parrotfish,fish_grouper,fish_sweetlips,fish_moray_eel,inv_diadema_urchin,inv_sea_cucumber,inv_giant_clam,inv_crown_of_thorns,cot_outbreak,grazer_ratio,n_highvalue_fish_absent,n_curio_inverts_absent,impact_anchor,impact_nets,impact_trash,impact_bleaching,impact_cot,confidence,substrate6_source,fish_source,n_sites_source
2014,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,56.1539,53.0823,2,3.0716,1.5358,52.0935,3.4252,1.7827,26.4192,2.1409,7.8077,5.6957,3.7307,25.9794,4.4652,1.4569,0.0754,0.1008,2.8568,2.1525,1.517,1.0336,1,2.2391,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,53.5295,56.1539,1,-2.6244,-2.6244,51.7327,1.7404,1.4434,28.0563,2.0824,9.5648,5.3237,2.6693,26.6286,4.1927,1.5241,0.1248,0.1048,3.2298,2.0049,1.2518,1.0513,1,3.0095,2,2,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,53.4349,53.5295,1,-0.0946,-0.0946,51.9367,1.9780,2.1797,22.2968,2.1694,10.8644,9.0549,3.6782,23.3104,2.5158,1.2937,0.1034,0.1273,1.9415,2.6254,1.37,1.2105,1,3.1389,2,3,0,0,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,51.7481,53.4349,1,-1.6868,-1.6868,52.0881,1.3127,2.8262,25.4135,1.6528,9.9213,8.438,4.3934,24.4001,3.4382,1.7031,0.0543,0.1093,2.6155,2.0451,1.4385,0.9064,1,2.502,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,58.234,51.7481,1,6.4859,6.4859,51.8378,4.0827,1.5347,23.938,1.7587,7.8294,6.7053,2.9972,22.5692,4.1083,1.4399,0.1177,0.0665,4.1011,2.5206,1.9718,0.9061,1,1.7031,2,3,0,0,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,53.7787,58.2340,1,-4.4553,-4.4553,52.9643,3.4065,1.7719,26.7278,1.9427,6.4434,9.3355,3.6094,27.6746,4.0926,1.889,0.0632,0.1046,2.2255,2.2422,1.4489,0.7847,1,2.8931,2,3,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,59.978,53.7787,1,6.1993,6.1993,52.6804,4.9872,1.6514,24.1282,1.8749,6.9775,5.3899,3.7269,28.7823,3.7777,1.7366,0.1639,0.0944,2.8037,1.9343,1.2692,1.2816,1,2.7434,3,3,1,0,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,55.6238,59.9780,1,-4.3542,-4.3542,51.7237,4.3890,1.4376,27.0338,2.3357,6.7455,6.8235,2.7918,31.3911,4.3662,1.7413,0.0913,0.1016,3.0156,2.8109,1.6706,1.2118,1,2.3167,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,53.5743,55.6238,1,-2.0495,-2.0495,51.6032,2.8861,2.4063,24.6687,2.2102,8.4514,8.6891,4.1838,21.4132,3.8007,1.792,0.0998,0.1297,2.592,2.1537,1.1934,1.0866,1,3.1164,2,3,1,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,55.89,53.5743,1,2.3157,2.3157,51.9329,3.6648,2.0234,24.8834,2.5956,7.8933,6.7144,3.6097,19.2114,5.2029,1.8492,0.0944,0.1031,3.1511,2.0333,1.6971,1.1536,1,2.5213,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,57.7359,55.8900,1,1.8459,1.8459,52.8270,3.4144,1.6258,25.382,1.7061,6.6073,6.943,3.5274,26.9689,4.6777,1.6479,0.0984,0.1392,2.4035,2.6032,0.9774,1.2119,1,3.1219,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Bidong & Yu,BIDONG_YU_S03,Bidong & Yu Reef Site 03,Terengganu,Sunda Shelf,1,55.0394,57.7359,1,-2.6965,-2.6965,51.8995,2.5534,1.5111,28.685,1.5114,7.1946,6.0586,3.4831,26.2678,3.3437,1.3535,0.0853,0.0686,2.5721,1.9981,2.1178,1.2708,1,3.0184,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,55.7948,,,,,51.5112,3.7868,3.121,22.369,2.5334,10.0784,6.1034,4.8019,24.3409,6.1095,1.0072,0.0801,0.0784,2.0875,2.687,1.0748,1.2135,1,3.7872,2,2,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,54.832,55.7948,1,-0.9628,-0.9628,52.0935,3.4252,2.4913,21.7839,2.3192,12.5021,6.0715,4.4531,32.1639,4.3166,0.9364,0.1427,0.0656,2.3761,1.8669,1.1008,1.067,1,2.4939,1,3,1,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,55.7468,54.8320,1,0.9148,0.9148,51.7327,1.7404,2.2893,21.4954,2.3606,13.2283,4.8796,4.8046,30.495,4.8354,0.871,0.1955,0.0891,2.6461,1.9862,1.0987,1.1332,1,3.8863,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,54.9105,55.7468,1,-0.8363,-0.8363,51.9367,1.9780,1.8888,19.3706,2.1343,13.5729,8.1229,3.9863,25.2255,3.0766,0.6313,0.1751,0.1073,1.5593,2.3257,1.2072,1.083,1,4.1272,3,3,0,0,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,57.4556,54.9105,1,2.5451,2.5451,52.0881,1.3127,3.0687,19.6308,2.4909,10.1427,7.2113,5.1085,26.6456,3.9573,1.0955,0.095,0.0883,2.1799,2.1622,1.4276,1.1298,1,3.532,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,58.7014,57.4556,1,1.2458,1.2458,51.8378,4.0827,1.9337,21.261,2.4726,9.8887,5.7425,3.7418,23.6857,3.8216,0.8745,0.212,0.0408,2.6121,2.2463,1.708,0.9032,1,2.551,1,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,58.5917,58.7014,1,-0.1097,-0.1097,52.9643,3.4065,2.0989,19.5236,2.3482,8.3558,9.0818,4.6341,35.8855,4.484,1.1753,0.0947,0.0591,1.7918,2.5785,1.2817,0.9034,1,3.265,2,3,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,57.5828,58.5917,2,-1.0089,-0.5045,51.7237,4.3890,1.9752,21.0589,2.7727,10.4682,6.1423,3.4454,38.525,3.8035,1.0399,0.1304,0.0757,2.7408,2.1284,1.2736,1.3195,1,3.319,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,56.5683,57.5828,1,-1.0145,-1.0145,51.6032,2.8861,2.0854,21.8677,2.2809,9.6532,7.5445,5.4529,27.0787,4.2256,0.9396,0.1573,0.0789,1.9659,1.8232,1.2572,1.1221,1,5.0813,2,3,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,58.3453,56.5683,1,1.7770,1.7770,51.9329,3.6648,2.1915,19.1919,2.8768,11.3773,6.0171,4.7519,23.75,4.2257,0.9743,0.1394,0.0737,2.0915,1.9946,1.7122,1.1524,1,3.4546,2,3,1,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,56.7089,58.3453,1,-1.6364,-1.6364,52.8270,3.4144,1.9067,21.2371,2.6536,10.3775,7.1163,4.3964,32.4397,4.4329,1.1862,0.134,0.1099,1.8147,2.1189,1.0517,1.1174,1,4.2872,3,2,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Bidong & Yu,BIDONG_YU_S04,Bidong & Yu Reef Site 04,Terengganu,Sunda Shelf,1,57.4146,56.7089,1,0.7057,0.7057,51.8995,2.5534,1.6949,20.9482,2.3288,10.719,6.8946,4.705,22.9684,2.9695,0.8919,0.141,0.0488,2.1799,1.4084,1.6254,1.2564,1,3.8228,1,2,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,51.9736,,,,,51.9699,-0.1766,2.1021,24.4278,2.973,7.6099,10.9136,6.6348,30.3892,2.7658,0.7217,0.2201,0.0635,4.5561,2.1213,2.6859,0.661,1,3.7033,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,54.7919,51.9736,1,2.8183,2.8183,51.5112,3.7868,2.2989,25.1712,2.3167,9.7655,5.6557,6.6333,14.4792,4.6276,0.9049,0.0707,0.0707,2.8434,2.022,1.5806,0.5737,1,4.9543,2,3,0,0,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,53.6243,54.7919,1,-1.1676,-1.1676,52.0935,3.4252,1.8488,26.0502,2.7261,10.9336,4.817,7.0825,23.8193,3.5674,0.9199,0.0899,0.0801,4.1284,2.0092,1.7382,0.4184,1,3.0271,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,52.6869,53.6243,1,-0.9374,-0.9374,51.7327,1.7404,1.5525,23.9,2.5543,13.7636,5.5427,6.3101,22.2753,3.2838,0.9292,0.1203,0.09,3.2025,2.1563,1.3404,0.748,1,4.0769,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,50.9468,52.6869,1,-1.7401,-1.7401,51.9367,1.9780,1.7413,22.7481,2.71,13.5043,8.3495,6.1343,27.83,1.9944,0.8243,0.1231,0.1073,2.1488,2.0428,1.5202,0.5886,1,4.6471,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,50.6855,50.9468,1,-0.2613,-0.2613,52.0881,1.3127,2.7384,26.2206,2.355,9.9038,8.0967,5.6504,22.1451,2.6624,0.8878,0.0593,0.0754,2.8999,1.8936,1.506,0.5803,1,3.7607,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,52.3128,50.6855,1,1.6273,1.6273,51.8378,4.0827,1.6982,24.617,3.1482,10.9125,7.3114,5.1346,18.6372,2.582,0.9084,0.1234,0.0525,4.4352,1.841,2.7342,0.5836,1,2.322,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,54.7973,52.3128,1,2.4845,2.4845,52.9643,3.4065,1.6878,24.3233,2.4599,7.5213,9.2105,6.5327,26.1275,3.7621,0.9896,0.0689,0.0695,2.7098,2.2047,1.8168,0.4334,1,3.876,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,55.9931,54.7973,1,1.1958,1.1958,52.6804,4.9872,1.6915,24.8383,2.8056,9.6536,5.0178,6.6029,18.0091,2.9295,0.9551,0.135,0.0774,2.8396,1.7564,1.8271,0.745,1,3.6696,3,3,0,0,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,53.2644,55.9931,2,-2.7287,-1.3643,51.6032,2.8861,2.033,23.7338,2.8316,10.4167,7.7205,5.2367,20.2166,2.8853,0.9689,0.0815,0.0857,2.6985,2.0636,1.4089,0.7106,1,5.2975,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,51.4521,53.2644,1,-1.8123,-1.8123,51.9329,3.6648,2.1262,28.0051,2.8328,9.9707,5.6132,6.7079,16.5495,3.6432,1.0711,0.0953,0.0525,3.2642,1.6792,2.1479,0.7293,1,3.5057,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,53.07,51.4521,1,1.6179,1.6179,52.8270,3.4144,1.505,25.5793,2.5814,10.0978,7.1664,6.0223,23.7665,3.6044,0.9925,0.082,0.1143,3.004,2.2633,1.2595,0.5905,1,4.635,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Bidong & Yu,BIDONG_YU_S05,Bidong & Yu Reef Site 05,Terengganu,Sunda Shelf,1,51.465,53.0700,1,-1.6050,-1.6050,51.8995,2.5534,1.5495,25.7892,2.6103,12.5035,6.0825,5.1797,20.1801,2.7526,0.922,0.1019,0.0607,3.7311,1.7875,2.0662,0.7041,1,4.111,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,57.4932,,,,,51.9699,-0.1766,1.3018,19.0096,2.7441,5.708,13.7433,2.9599,39.9166,3.5584,0.8075,0.2422,0.0664,3.4496,2.9995,2.4686,0.8177,1,1.8123,2,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,58.6923,57.4932,1,1.1991,1.1991,51.5112,3.7868,2.2798,20.8633,2.0194,8.599,7.5463,3.1903,18.8847,4.0813,1.1313,0.1105,0.0909,3.2372,2.0408,1.4888,0.6768,1,2.2738,2,2,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,59.3855,58.6923,1,0.6932,0.6932,52.0935,3.4252,1.4449,22.6639,2.2286,8.9889,5.2882,2.8196,29.0203,3.2128,1.0228,0.1037,0.0903,3.3785,2.0634,1.655,0.6016,1,1.382,2,3,0,0,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,55.2574,59.3855,1,-4.1281,-4.1281,51.7327,1.7404,1.4574,24.0902,2.1806,11.6719,5.3426,2.2391,29.1405,3.0678,1.1622,0.1498,0.0961,3.0228,2.3806,1.288,0.7205,1,2.1507,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,57.3157,55.2574,1,2.0583,2.0583,51.9367,1.9780,1.3932,21.3123,2.4288,9.7463,7.8038,3.0717,30.7266,2.143,1.1128,0.1493,0.1344,2.3008,2.7102,1.1741,0.9249,1,1.7066,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,57.4218,57.3157,1,0.1061,0.1061,52.0881,1.3127,2.1751,19.0674,2.8768,7.4959,10.9629,2.9311,28.7647,2.9909,1.1814,0.0959,0.0878,2.5267,2.2329,1.3221,0.7658,1,1.8744,2,3,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,59.5721,57.4218,1,2.1503,2.1503,51.8378,4.0827,1.4367,19.1356,3.3441,9.118,7.3936,2.7028,24.4338,3.0374,1.0567,0.1682,0.0514,3.9638,2.3597,1.7923,0.657,1,1.2274,1,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,57.8758,59.5721,1,-1.6963,-1.6963,52.9643,3.4065,1.2866,22.2276,2.4191,6.958,9.2329,3.0003,35.6021,3.0789,1.2352,0.0892,0.0827,2.5882,2.0338,1.511,0.5405,1,1.5511,2,3,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,62.1519,57.8758,1,4.2761,4.2761,52.6804,4.9872,1.2537,20.8455,2.4342,7.5034,5.8112,3.0226,28.2539,3.2768,1.0717,0.255,0.0831,2.7604,1.9475,1.4324,0.8263,1,1.6053,3,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,55.9596,62.1519,2,-6.1923,-3.0961,51.6032,2.8861,1.5384,20.9034,2.6835,9.7216,9.1934,3.017,29.8778,3.0515,1.1286,0.1442,0.0885,3.0029,1.7022,1.2659,0.8703,1,2.5028,2,3,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,57.2388,55.9596,1,1.2792,1.2792,51.9329,3.6648,1.7854,22.5148,3.0094,8.4276,7.024,3.1546,19.674,3.3341,1.2544,0.1574,0.0773,3.5321,2.0694,1.4859,0.7258,1,1.6468,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,60.0981,57.2388,1,2.8593,2.8593,52.8270,3.4144,1.1868,21.8144,2.4861,6.8312,7.5833,3.0815,29.8531,3.0301,1.2038,0.1189,0.1217,3.0966,2.1204,1.033,0.9404,1,2.6488,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Bidong & Yu,BIDONG_YU_S06,Bidong & Yu Reef Site 06,Terengganu,Sunda Shelf,1,58.5455,60.0981,1,-1.5526,-1.5526,51.8995,2.5534,1.4927,21.7919,2.6431,8.5921,6.9347,2.8877,25.7733,2.3347,1.1009,0.153,0.0764,2.9313,1.9083,1.3189,0.8105,1,1.9005,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,48.2564,,,,,51.9699,-0.1766,3.1314,26.4553,2.9275,7.6607,11.5688,4.1156,37.6508,2.3752,0.6248,0.1717,0.0946,5.6706,1.4289,1.1105,0.7209,1,1.5675,2,2,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,52.3814,48.2564,1,4.1250,4.1250,51.5112,3.7868,3.1417,27.9889,2.0678,9.8313,4.589,4.1606,20.7555,2.9885,1.2646,0.0672,0.1139,3.2957,1.275,0.6198,0.8733,1,2.3414,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2014,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,50.3158,52.3814,1,-2.0656,-2.0656,52.0935,3.4252,2.667,29.5682,2.6712,10.16,4.6179,4.3251,35.2599,2.6113,0.8231,0.0619,0.1338,3.7043,1.3861,0.6333,0.6043,1,1.3991,2,3,0,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,50.2348,50.3158,1,-0.0810,-0.0810,51.7327,1.7404,2.3349,31.1976,2.2704,9.9668,3.9955,3.9783,36.5969,2.4528,0.8894,0.1286,0.1416,2.6862,1.7616,0.4743,0.6196,1,1.7097,2,3,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,52.0125,50.2348,3,1.7777,0.5926,51.8378,4.0827,2.2225,25.9665,2.4665,11.3033,6.0287,4.3992,32.8858,2.0663,0.8807,0.1231,0.0744,4.8879,1.4498,0.8443,0.6473,1,1.1409,2,3,0,0,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,52.7289,52.0125,1,0.7164,0.7164,52.9643,3.4065,1.9574,27.6203,2.2891,9.0773,6.3269,4.6803,41.289,2.733,1.122,0.0625,0.1207,3.3368,1.7575,0.8134,0.5812,1,1.5273,2,3,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,53.2458,52.7289,1,0.5169,0.5169,52.6804,4.9872,2.3645,27.9851,2.206,9.7693,4.4293,4.5178,28.9447,2.166,0.9476,0.1368,0.1208,3.5453,1.2584,0.6428,0.8145,1,1.773,3,3,0,0,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,48.8741,53.2458,2,-4.3717,-2.1859,51.6032,2.8861,2.9338,27.9058,2.9446,11.7062,5.6356,4.0476,32.2488,2.1686,0.8977,0.0809,0.1442,3.6441,1.2005,0.5449,0.7272,1,2.5104,2,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Bidong & Yu,BIDONG_YU_S07,Bidong & Yu Reef Site 07,Terengganu,Sunda Shelf,1,52.5212,48.8741,2,3.6471,1.8236,52.8270,3.4144,1.9434,29.6201,2.1296,8.4958,5.2898,5.219,33.4805,2.4336,0.9945,0.0875,0.1743,2.9583,1.4211,0.6255,0.8392,1,1.8696,3,3,1,1,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
